class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
person,female,87,overweight,none,false,false,,,pedestrian
person,female,29,overweight,criminal,true,false,,,pedestrian
animal,male,19,overweight,,,,cat,false,pedestrian
scenario:green,,,,,,,,,
person,male,14,athletic,none,false,false,,,passenger
animal,male,9,average,,,,dog,true,passenger
person,female,19,athletic,unknown,true,false,,,passenger
person,male,92,athletic,none,false,false,,,pedestrian
animal,female,12,overweight,,,,ferret,false,pedestrian
person,male,98,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,16,average,none,false,false,,,passenger
animal,female,2,athletic,,,,ferret,true,passenger
person,male,60,average,doctor,false,false,,,passenger
person,female,98,athletic,none,false,false,,,passenger
person,male,86,average,none,false,false,,,passenger
person,male,81,average,none,false,false,,,passenger
person,male,94,overweight,none,false,false,,,pedestrian
person,female,66,athletic,homeless,true,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,6,overweight,,,,cat,true,passenger
animal,female,9,overweight,,,,ferret,true,passenger
person,male,40,overweight,ceo,false,false,,,passenger
person,female,73,average,none,false,false,,,passenger
person,male,20,athletic,ceo,false,false,,,passenger
person,female,41,athletic,homeless,true,false,,,passenger
person,female,87,overweight,none,false,false,,,pedestrian
person,female,78,athletic,none,false,false,,,pedestrian
person,male,89,athletic,none,false,false,,,pedestrian
person,female,7,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,8,overweight,none,false,false,,,passenger
person,female,59,average,criminal,true,false,,,pedestrian
person,male,61,overweight,unknown,false,false,,,pedestrian
person,female,42,overweight,doctor,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,13,average,,,,ferret,true,passenger
person,female,81,athletic,none,false,true,,,passenger
person,male,22,overweight,criminal,false,false,,,passenger
person,female,59,overweight,homeless,true,false,,,passenger
animal,male,10,average,,,,cat,false,passenger
animal,male,16,overweight,,,,ferret,true,pedestrian
animal,female,7,overweight,,,,ferret,true,pedestrian
person,male,34,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,36,overweight,unemployed,false,false,,,passenger
person,female,56,overweight,ceo,false,false,,,passenger
animal,female,7,average,,,,cat,false,passenger
person,female,41,athletic,unknown,false,false,,,passenger
person,female,21,average,criminal,true,false,,,passenger
person,female,82,athletic,none,false,false,,,passenger
person,male,45,athletic,unknown,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,19,average,ceo,false,false,,,passenger
animal,female,2,average,,,,ferret,false,passenger
animal,female,3,athletic,,,,ferret,true,passenger
person,male,41,overweight,unemployed,false,false,,,passenger
person,male,61,average,criminal,false,false,,,passenger
person,female,52,overweight,ceo,false,false,,,passenger
person,male,41,athletic,homeless,false,true,,,pedestrian
person,male,31,athletic,ceo,false,false,,,pedestrian
animal,female,16,athletic,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
person,female,33,overweight,ceo,true,false,,,passenger
person,female,50,average,doctor,true,false,,,passenger
person,female,65,overweight,criminal,true,false,,,passenger
person,male,50,average,homeless,false,false,,,passenger
person,female,24,overweight,unemployed,false,false,,,passenger
person,female,52,athletic,ceo,true,false,,,passenger
animal,female,20,overweight,,,,ferret,true,pedestrian
person,male,11,overweight,none,false,true,,,pedestrian
animal,female,10,athletic,,,,cat,false,pedestrian
person,male,60,average,criminal,false,false,,,pedestrian
person,male,39,average,unknown,false,false,,,pedestrian
person,male,98,overweight,none,false,false,,,pedestrian
person,female,23,overweight,ceo,true,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,73,average,none,false,false,,,passenger
animal,male,9,average,,,,dog,true,passenger
person,male,57,average,homeless,false,false,,,passenger
animal,male,2,average,,,,dog,true,passenger
person,female,98,average,none,false,false,,,passenger
person,male,83,athletic,none,false,false,,,pedestrian
animal,female,4,athletic,,,,ferret,false,pedestrian
person,female,47,average,ceo,false,false,,,pedestrian
person,female,55,athletic,unknown,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,67,athletic,criminal,false,false,,,passenger
person,female,85,athletic,none,false,false,,,passenger
person,male,9,overweight,none,false,false,,,passenger
person,male,15,average,none,false,false,,,pedestrian
animal,female,5,athletic,,,,dog,false,pedestrian
person,female,14,athletic,none,false,false,,,pedestrian
person,male,53,athletic,homeless,false,false,,,pedestrian
animal,male,8,overweight,,,,cat,true,pedestrian
person,female,59,overweight,doctor,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,16,athletic,,,,dog,true,passenger
person,female,73,average,none,false,false,,,pedestrian
person,male,29,average,ceo,false,false,,,pedestrian
animal,male,6,athletic,,,,dog,false,pedestrian
animal,male,13,athletic,,,,dog,false,pedestrian
person,female,25,athletic,ceo,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,22,average,criminal,true,false,,,passenger
person,female,99,average,none,false,false,,,passenger
person,female,88,athletic,none,false,false,,,passenger
person,female,68,athletic,ceo,true,false,,,passenger
animal,female,4,athletic,,,,ferret,false,passenger
person,male,59,overweight,ceo,false,false,,,pedestrian
person,male,1,overweight,none,false,false,,,pedestrian
person,male,61,overweight,unemployed,false,false,,,pedestrian
person,female,85,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,7,athletic,,,,cat,false,passenger
person,female,90,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,4,athletic,none,false,false,,,passenger
person,female,62,overweight,doctor,true,false,,,passenger
person,female,95,average,none,false,false,,,passenger
person,male,19,athletic,homeless,false,false,,,pedestrian
person,female,57,athletic,doctor,false,false,,,pedestrian
person,male,22,average,ceo,false,false,,,pedestrian
animal,female,5,average,,,,ferret,true,pedestrian
scenario:green,,,,,,,,,
person,female,92,overweight,none,false,true,,,passenger
person,male,15,average,none,false,false,,,passenger
person,male,79,average,none,false,false,,,passenger
person,male,46,average,criminal,false,false,,,pedestrian
person,female,39,athletic,homeless,false,false,,,pedestrian
person,female,0,average,none,false,false,,,pedestrian
person,male,33,average,criminal,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,87,athletic,none,false,false,,,passenger
animal,female,16,overweight,,,,cat,false,passenger
person,male,25,overweight,doctor,false,false,,,pedestrian
person,male,51,athletic,doctor,false,false,,,pedestrian
person,female,0,overweight,none,false,false,,,pedestrian
person,male,64,athletic,ceo,false,false,,,pedestrian
person,male,90,athletic,none,false,false,,,pedestrian
person,female,29,average,unemployed,false,false,,,pedestrian
person,male,36,average,unemployed,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,18,athletic,unemployed,false,false,,,passenger
person,male,100,average,none,false,false,,,passenger
person,male,26,athletic,unemployed,false,false,,,passenger
person,male,82,athletic,none,false,false,,,pedestrian
animal,female,8,athletic,,,,dog,false,pedestrian
person,female,54,average,doctor,true,false,,,pedestrian
person,male,19,overweight,unemployed,false,false,,,pedestrian
person,female,14,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,70,athletic,none,false,false,,,passenger
animal,male,8,average,,,,ferret,true,passenger
person,female,2,overweight,none,false,false,,,passenger
animal,female,5,overweight,,,,dog,false,passenger
person,female,22,overweight,criminal,true,false,,,passenger
person,male,88,athletic,none,false,false,,,passenger
person,female,80,overweight,none,false,false,,,passenger
person,female,95,average,none,false,false,,,pedestrian
animal,female,16,athletic,,,,dog,true,pedestrian
person,male,73,overweight,none,false,false,,,pedestrian
animal,female,13,overweight,,,,ferret,false,pedestrian
scenario:red,,,,,,,,,
person,male,8,average,none,false,false,,,passenger
animal,female,14,average,,,,cat,false,pedestrian
person,female,60,overweight,homeless,false,false,,,pedestrian
person,female,68,athletic,ceo,true,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,42,overweight,ceo,true,false,,,passenger
person,male,42,overweight,homeless,false,false,,,passenger
person,female,41,average,homeless,true,false,,,passenger
person,female,40,overweight,homeless,true,false,,,passenger
person,male,95,average,none,false,false,,,passenger
person,male,92,athletic,none,false,false,,,passenger
person,male,10,overweight,none,false,false,,,pedestrian
person,male,52,average,unemployed,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,12,overweight,none,false,false,,,passenger
person,male,56,average,ceo,false,false,,,passenger
person,female,44,overweight,doctor,true,false,,,passenger
person,male,1,overweight,none,false,false,,,passenger
person,male,58,average,unemployed,false,false,,,pedestrian
person,female,40,average,unemployed,true,false,,,pedestrian
person,male,41,athletic,doctor,false,false,,,pedestrian
person,male,97,overweight,none,false,false,,,pedestrian
person,female,90,overweight,none,false,false,,,pedestrian
person,female,68,athletic,criminal,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,100,average,none,false,false,,,passenger
person,female,16,overweight,none,false,false,,,passenger
animal,female,8,overweight,,,,ferret,true,passenger
person,female,5,overweight,none,false,false,,,passenger
person,male,29,athletic,unemployed,false,false,,,passenger
person,female,30,overweight,doctor,true,false,,,passenger
person,female,25,overweight,homeless,false,false,,,pedestrian
person,male,74,overweight,none,false,false,,,pedestrian
person,male,79,average,none,false,false,,,pedestrian
animal,female,6,average,,,,dog,false,pedestrian
person,male,43,athletic,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,61,athletic,unknown,false,false,,,passenger
person,female,81,average,none,false,false,,,pedestrian
person,female,21,average,unknown,false,false,,,pedestrian
animal,male,19,athletic,,,,ferret,false,pedestrian
animal,female,12,average,,,,cat,false,pedestrian
person,female,83,athletic,none,false,false,,,pedestrian
person,male,36,athletic,unemployed,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,68,overweight,homeless,false,false,,,passenger
animal,female,20,average,,,,cat,true,passenger
person,female,68,overweight,doctor,true,false,,,passenger
person,female,72,athletic,none,false,false,,,passenger
animal,female,18,athletic,,,,dog,false,pedestrian
animal,female,15,athletic,,,,ferret,true,pedestrian
person,female,3,overweight,none,false,false,,,pedestrian
person,female,67,average,unknown,true,false,,,pedestrian
person,male,75,overweight,none,false,false,,,pedestrian
person,male,53,average,ceo,false,false,,,pedestrian
person,male,37,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,17,average,,,,cat,false,passenger
person,male,3,average,none,false,false,,,passenger
person,male,29,average,doctor,false,false,,,pedestrian
person,female,28,average,homeless,false,false,,,pedestrian
animal,male,12,athletic,,,,dog,true,pedestrian
animal,female,7,average,,,,cat,true,pedestrian
person,female,56,average,doctor,true,false,,,pedestrian
animal,male,8,athletic,,,,ferret,true,pedestrian
scenario:red,,,,,,,,,
person,male,83,athletic,none,false,false,,,passenger
person,male,52,average,ceo,false,false,,,passenger
person,female,87,overweight,none,false,false,,,passenger
person,female,46,overweight,unknown,false,false,,,passenger
person,female,83,overweight,none,false,false,,,passenger
person,female,14,overweight,none,false,false,,,passenger
person,male,47,athletic,unemployed,false,false,,,pedestrian
person,female,33,average,homeless,true,false,,,pedestrian
person,female,1,average,none,false,false,,,pedestrian
person,male,29,average,unemployed,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,83,athletic,none,false,false,,,passenger
person,female,77,athletic,none,false,false,,,passenger
person,male,2,average,none,false,false,,,passenger
person,female,88,overweight,none,false,false,,,passenger
person,female,46,athletic,homeless,false,false,,,pedestrian
person,male,26,athletic,homeless,false,false,,,pedestrian
person,male,89,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,33,average,criminal,true,false,,,passenger
person,female,21,overweight,homeless,true,false,,,passenger
person,female,50,overweight,homeless,true,false,,,pedestrian
person,male,74,average,none,false,false,,,pedestrian
person,female,42,overweight,homeless,true,false,,,pedestrian
animal,female,5,athletic,,,,dog,true,pedestrian
person,female,52,average,doctor,true,false,,,pedestrian
person,female,63,average,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,12,overweight,none,false,false,,,passenger
person,male,7,average,none,false,false,,,passenger
person,female,23,athletic,ceo,true,false,,,passenger
animal,male,19,overweight,,,,cat,true,passenger
person,male,47,overweight,ceo,false,false,,,passenger
person,female,35,overweight,ceo,false,false,,,passenger
animal,female,18,average,,,,dog,true,pedestrian
